Rating (Star),Review,URL
5,"Öncelikle ürün tahminimden daha hafif geldi bana. HTC One M9 plus 2840 mah bataryayı tam dolu iken 5,5 defa şarj etti. 4 gün boyunca prizi unuttum. Tam dolması 7-8 saat civarı sürüyor. Bence geçer not almıştır.",https://www.hepsiburada.com/xiaomi-20000-mah-tasinabilir-sarj-cihazi-p-TELSARJXIAOMI20000
5,"Tetik hassasıyetınden tutunda, hafıflıgıne kadar, malzeme kalitesine ise diyecek laf yok... Bu indirim kacmaz...",https://www.hepsiburada.com/bosch-psb-500-re-compact-cantali-darbeli-matkap-500-watt-p-HRBOSCHPSB500RE
5,fiyat olarak uygun ve ıslevsel bır urun mum ısıgı gıbı tıtreyen gercekcı bır alev gorunumu var. sadece sensoru fazla hassa gıbı.,https://www.hepsiburada.com/onsoy-hardymix-sihirli-uflemeli-led-mum-p-DKONSSIHMUM
5,umduğumdan daha iyi çok memnun kaldım.ilgili kişilere teşekkür ederim,https://www.hepsiburada.com/xiaomi-20000-mah-tasinabilir-sarj-cihazi-p-TELSARJXIAOMI20000
5,"Ürünün malzemesi aşırı kaliteli hissettiriyor. Aldım yaklaşık yarısı dolu şarj ile geldi. Kısa sürede elime ulaştı. Ürün beklediğimden daha ince çıktı, ele çok rahat oturuyor. Hızlı şarj desteklediği için içinden özel bir hızlı şarj destekleyen usb kablosu çıkıyor. Ürünü de Xiaomi sitesinden denetlettirdim, orijinal ürün çıktı. Güvenle alabilirsiniz.",https://www.hepsiburada.com/xiaomi-10000-mah-versiyon-2-tasinabilir-sarj-cihazi-siyah-ince-ve-hafif-kasa-p-HBV000003K6YX
5,Bu fiyata bu oyun kaçmaz.Diablo 3 ü ve genişleme paketi reaper of soulsu birlikte aldım . Alırken biraz tereddüt ettim ama oyuna girdikten sonra şuan başından kalkmıyorum hakkını veren bir oyun.Oyunu yükledikten sonra battle.netten update ile ilgili bir sorun yaşarsanız dns ayalarınızı otomatiğe almanızı öneriririm.,https://www.hepsiburada.com/diablo-3-pc-p-OYUNARL011095
5,Cihazı Cep Ekspress satıcısından aldım. hemen kargoya verdiler.balonlu ambalaj yapmışlar.sıfır jilatinli orjinal ürün.oldukça sağlam geldi.bu firmayı kesinlikle öneriyorum arkadaşlar. gayet başarılı bir telefon. ekranı çok net.kamerası güzel. ön kamera daha güzel. ağırlığı iyi.arayüzü güzel.  gold rengini alırsanız turkcell yüklü olarak geliyor.ama bütün hatlar çalışıyor.kızılötesi de çalışıyor. bu paraya daha iyisi şamda kayısı.,https://www.hepsiburada.com/vestel-venus-v3-5580-vestel-garantili-p-HBV0000051S0O
4,"Üründe ve alışveriş sisteminizde bir sorun yok, her zaman tercih ediyorum. Teşekkürler",https://www.hepsiburada.com/hp-650-siyah-murekkep-kartusu-cz101ae-p-BS300110
5,çok iyi paketlenmiş hızlı bir şekilde geldi. teşekkürler.,https://www.hepsiburada.com/mobil-super-fe-5w-30-benzin-ve-dizel-motor-yagi-4-litre-uretim-yili-2017-p-OTM652072
5,Çok güzel ürün hızlı kargolama 2 günde elime ulaştı.,https://www.hepsiburada.com/conteyner-930-kislik-su-gecirmez-termal-erkek-bot-p-HBV0000084GQB
5,"Ürün güzel, servislerde alakalı. Bağlantı yerlerinde sıkıntı veya sızma olabilir. İyi takip etmek lazım. Zaten Servis gereken uyarıyı yapıyor. Fiyat ve ürün konusunda sıkıntınız olmasın. Suyun tadı güzel. ",https://www.hepsiburada.com/lifetech-su-aritma-cihazi-7-asamali-alkali-detox-aritma-cihazi-lifetech-3-asama-filtre-seti-aritmali-dus-basligi-p-HRFRMLTLT2B
5,Ürün güzel. Servis olmadan kendim kurşun.,https://www.hepsiburada.com/samsung-t24d310es-24-61-ekran-hd-uydu-alicili-led-tv-p-EVSAMT24D310
4,duracellin pillerini kullanmışımdır ve hep verim almışımdır. burdada indirimde olduğunu görünce hemen bir tane sipariş verdim. özellikle fotoğraf makineleri için birebir. teşekkürler hepsiburada...,https://www.hepsiburada.com/duracell-sarj-edilebilir-pil-aa-kalem-pil-2-li-paket-uretimden-kalkti-p-OFISDUR24502
4,"Açıkçası bu kadar iyi bi ürün beklemiyordum fiyatı itibariyle.ama kullanması olsun, şarj süresi olsun, uygulamarı olsun Herseyiyle cok iyi.",https://www.hepsiburada.com/xiaomi-mi-band-2-akilli-bileklik-siyah-p-TELAKLMIBAND2
5,tavsiye ederim fiyata göre çooook iiyi nokia bu işi biliyor herkese tavsiye kaçırmayın birtane aldım bir tyane daha alacam ve arkadaşlarım da aldı,https://www.hepsiburada.com/nokia-5800-xpressmusic-p-TELCEPNOK5800XM
5,Sipariş verdim hemen 5. inci gün geldi çok güzel gözünüz kapalı ala bilirsiniz tavsiye ederim,https://www.hepsiburada.com/ps4-gta-5-p-GAMEARAL120074
4,sesi yüksek. çekiş gücü mükemmel. pratik - kısa süreli  hızlı kullanımlar için ideal. kasası idare eder. renk seçilmiyor - bendeki bordo kablo sarıcısı iyi. kendi kendine dik durabiliyor.,https://www.hepsiburada.com/fakir-darky-oko-dik-torbasiz-elektrik-supurgesi-p-EVFAKDARKY1600
5,"Lastikleri yeni aldım ancak diş derinliği ve desenleri harika,çok sessiz.taktırdığım lastikçi ve anlayan tanıdıklarımın hepsi de çok iyi olduğunu söylediler bakalım zamanla görücez ama pişman etmiceğe benziyor,teşekkürler hbO?",https://www.hepsiburada.com/nokian-205-55-r16-91t-wr-d4-kis-lastigi-uretim-yili-2017-p-OTKMT429526
5,"Ürün küçük ve şık. Kurulumu basit. Evin uç odalarına sinyal sıkıntısı yaşıyordum, ara noktada bir yere koydum ve sıkıntı yaşadığım tüm noktalarda problem bitti. Hız normal kablosuzdan aldığım hıza çok yakın 9-10 mbit civarında, kesinti yok. Eğer aygıtı zaten çekmeyen bir yere koyarsanız anlamsız olur, arada çeken bir noktanız varsa gayet yararlı. Ayrıca üzerindeki ledden nerede iyi nerede kötü çektiğini de rahatça görüyorsunuz. Tavsiye ederim.",https://www.hepsiburada.com/tp-link-tl-wa850re-300mbps-n-kablosuz-kompakt-access-point-ve-menzil-genisletici-p-BD302580
3,"Ürün kısa sürede elime geçti. Kurulumu çok kolay, ve amacıma uygun. Yorumlardan dolayı biraz kararsız kalmıştım ama iyi bir seçim oldu. Şimdi diğer siparişlerimi bekliyorum. Teşekkürler.",https://www.hepsiburada.com/turksit-kosmo-eko-kollu-calisma-koltugu-suni-deri-parlement-mavi-p-OFISEKICOSEKO-03
5,olumlu mantıklı ve detaylı yorun yazan herkese tesekkur ederim onlarin vesilesi ile bu ürünü aldım. ürüb golf 6 2011 modele tam uyuyor golf 6 serisi 2008-13 arasi oldugu icin 2009 model bir golf6ya da uyacaktir. birebir oturuyor biz kayma yapar bol gelir dedik ama gerçekten dikişini harika attığım yerler sanki stok direksiyon gibi çok şık duruyor biraz beceriniz olmalı,https://www.hepsiburada.com/modacar-vinil-deri-siyah-sarmali-direksiyon-kilifi-180004-p-OTM180004
5,"ahci modda kullanın, test değerlerim inanılmaz yüksek. pc eski hdd ile 1.38 saniyede açılıyordu şimdi ssd ile 29 saniye",https://www.hepsiburada.com/samsung-850-evo-250gb-540mb-520mb-s-sata3-2-5-ssd-mz-75e250bw-p-BD802575
3,Kutudan kullanım kitapçığı-cd-toner  ve USB KABLOSU çıkıyor. Baskı hızı ve kalitesi bence gayet iyi. Kılavuza göre tek toner 1000 sayfa civarında basıyormuş. Daha önce çok daha azına çok daha yüksek fiyatlar ödediğim için mükemmel. Evde kullanacak arkadaşlara tavsiye ederim,https://www.hepsiburada.com/brother-hl-1111-mono-laser-yazici-p-BD500509
4,"soğutması ortalamanın üzerinde, ofis için ideal bir ürün.",https://www.hepsiburada.com/altus-al-305-a-90-lt-mini-buzdolabi-p-MTALTUSAL305
5,Fiyatına oranla çok iyi makina,https://www.hepsiburada.com/tp-link-td-w8961n-300mbps-adsl2-modem-router-2x5dbi-anten-wps-p-BD501196
5,"Teşekkürler Hepsiburada.com, her zaman ki gibi gayet hızlı ve zamanında siparişim ulaştı. 10 Numara 5 yıldız hizmet :).  Not: Aynı markanın satışta olmayan alternatifleri için sitenize online olarak talepte bulunma kısmı eklenirse pratik şekilde talep oluşturabiliriz.",https://www.hepsiburada.com/castrol-magnatec-10w-40-a3-b4-4-litre-motor-yagi-benzin-uretim-yili-2017-p-OTM652001
3,bir aydir kullaniyorum. anneme de aldik bir tane urun guzel. kirulumu kendi yapacaklara tavsiyedir. urunun ilk doldur bosalt islemini yapmadan baglanti asamasindayken deponun vanasini kapatin. carbon fitreden direk musluga verin kapkara komur gibi su biraz aksin. suyu aci yapan o. sonra baglantiyi duzeltin. deooya dolsun 1 kere doldur bosalt yapin. su mis gibi olur. su aci diyenler depoda biriken komurlu suyu ictigi icin oyle,https://www.hepsiburada.com/lifetech-su-aritma-cihazi-7-asamali-alkali-detox-aritma-cihazi-lifetech-3-asama-filtre-seti-aritmali-dus-basligi-p-HRFRMLTLT2B
5,yorumlara güvenip aldım 2 gün de geldi bugün bütün evi temizledim çok beğendim herşeyiyle mükemmel bir ürün teşekkürler arnica teşekkürler hepsi burada .almak isteyen hiç düşünmesin hemen alsın benden tavsiye,https://www.hepsiburada.com/arnica-bora-5000-2400w-su-filtreli-cift-turbo-fircali-elektrikli-supurge-kirmizi-p-EVARNCBORA5000-K
5,samsung çok klas bir seri çıkarmış estetik ve çok güzel.. performansı çok tatmin edici bunun yanında kısa ve öz,https://www.hepsiburada.com/samsung-galaxy-c7-ithalatci-garantili-p-HBV000000U6Q6
5,Camasir makinasini almadan once cok arastirdim onceleri dusuk fiyatli makinelere bakiyordum. almisken biraz daha iyisi olsun dedim bu makinede karar kildim gercekten cok guzel bir makine sessiz programlari basarili temiz yikiyan ve parasini hakeden bir makine hic cekinmeden alabilirsiniz. Cok yuksek fiyatlar verip baska makinelere bakmaniza gerek yok.,https://www.hepsiburada.com/hotpoint-ariston-fmg-923-924m-tk-a-9-kg-1200-devir-camasir-makinesi-p-MTHOTARWMF903EU
3,ürün ihtiyacıma cevap verecek nitelikte. fiyat kalite oranı  fena değil. vantuzlu olması işi kolaylaştırıyor. vidalamayla uğraşmıyorsunuz. hızlı kargo için H ye teşekkür ederim. ihtiyacı olanlara tavsiye ederim.,https://www.hepsiburada.com/tekno-tel-dm262-vakumlu-sac-kurutma-tutacagi-p-HRTKNDM262
2,"koltuk fiyatına göre iyi ancak sırt kısmı file tamam da oturma yeride file, en azından oturma yeri kumaş olabilirdi. bence dayanıklı olmaz kısa ömürlü bir sandalye.",https://www.hepsiburada.com/turksit-804-file-calisma-koltugu-krom-ayak-krem-p-OFISTUKSIT804-KR
5,Fiyatının üstünde bir ürün.,https://www.hepsiburada.com/xiaomi-mi-note-3-64-gb-ithalatci-garantili-p-HBV000008CL0R
5,Fiyat/performans bakımından alternatiflerine göre mükemmel bir ürün.  Kesinlikle tavsiye ederim.,https://www.hepsiburada.com/jbl-go-bluetooth-hoparlor-siyah-p-EVBARTU03717
5,"Telefonun silver(gümüş) rengini aldım , iyiki de almışım muhteşem ,bana göre diğer renkler telefonun hatlarını ve görselliğini çok öne çıkarmıyor ama silver rengi ben buradayım diye bağırıyor adeta , telefonu anlatmaya gerek yok efsane olmuş , kamera kalitesi ,ekran çözünürlüğü ,edge ekranı , 10 numara 5 yıldız , cihaz resmen akıyor ,  satıcı güvenilir , hızlı kargo ve orijinal samsung tr garantili ürün , üründe ne ölü piksel , ne kilitlenip reset atma , oyunlarda ne kasma ne de ısınma vs.hiçbir problem le karşılaşmadım ,şarj süresi çok iyi, iphone 6s plus tan geçmiş biri olarak şiddetle tavsiye ederim bu telefonu. ",https://www.hepsiburada.com/samsung-galaxy-s7-edge-samsung-turkiye-garantili-p-TELCEPSAMS7E32-GD
3,"kargo olarak hızlı gönderim oldu makine gayet orta kullanimli, iş görüyor sadece biraz sesli çalışıyor onun dışında yıkaması gayet guzel",https://www.hepsiburada.com/vestfrost-vwm-7111-7100-a-7-kg-1000-devir-camasir-makinesi-p-MTVESTVWM7111
4,Ürün yön tuşları bana sert geldi pc de pes oynamak için aldım. Çapraz yönlere geçerken zorlaniyorsunuz . Titreşim olayını test edemedim onun disinda fiyatının uygunluğu tercih edilebilir bir ürün yapıyor. Zamanla oynana oynana belki tuşlar yumuşar orasını bilemiyorum.,https://www.hepsiburada.com/snopy-sg-401-titresimli-usb-joypad-gamepad-p-OYUNSEG23689
5,Çok iyi fiyat.Kusursuz teslimat.Hızlı servis.Sağlam kaliteli Arçelik.Mükemmel temiz yıkıyor.,https://www.hepsiburada.com/arcelik-6233-a-3-programli-bulasik-makinesi-p-MTARC6233
4,ürün bir günde elime ulaştı. Fiyat performas değerlendirmesi açısından başarılı bir ürün. nikon d7100 ile sorunsuz kullanıyorum. Biraz sesli ve netleme süresine makul denebilir. Tele lens olduğundan tripod kullanmak gerekli. hepsiburada dışında 5 yıl garantili satan bir yer varsa da ben bulamadım. Bu nedenle buradan aldım. Garanti için internetten basit bir ürün kaydı yapmanız gerekiyor. Hediye filitrede tatmin edici.,https://www.hepsiburada.com/tamron-af-70-300mm-f-4-5-6-di-ld-macro-1-2-objektif-5-yil-garantili-p-BD98610-NIKON
4,"asrın buluşu motor gerçekten mükemmel bir buluş bütün herkesin kullanmasını tavsiye ederim.Sesi az olan 2003 1,4 Toyato aracımda kullandım Motorun çalışması,sesi ve çekişi hissedilir derecede değişti bu güne kadar neden kullanmamışım diye kendi kendime kızıyorum gerçekten bulunması bence asrın buluşu  herkese tavsiye ederim.",https://www.hepsiburada.com/motorsilk-bor-on-bor-lu-yag-katkisi-150-000-km-092020-p-OTM092020
4,Beklediğimiz gibi çıktı ürün gayet güzel pili inanılmaz gidiyor uyku takibi adım sayar herşeyi tarif edildiği gibi yapıyor.,https://www.hepsiburada.com/xiaomi-mi-band-2-akilli-bileklik-siyah-p-TELAKLMIBAND2
5,"ürün tam kapalı vaziyetteyken yükseklik 47 cm, en yüksek ayarındayken 59 cm çok küçük çocuklara gelmez.Parasına göre gayet kullanışlı,oturumu da oldukça rahat tavsiye ederim",https://www.hepsiburada.com/turksit-804-file-calisma-koltugu-krom-ayak-kirmizi-p-OFISTUKSIT804-K
4,Ürün çok gayet küçük hafif ve güçlü. Perde beton duvarı kolaylıkla deldi. mandala yüklendikçe gücü artıyor. Dübel seti ile birlikte sipariş verdim.  tavsiye ederim.,https://www.hepsiburada.com/bosch-psb-650re-650w-kompakt-seri-cantali-darbeli-matkap-p-HRBOSCHPSB650
5,Urun cok hizli teslim edildi. Ayrica fiyatına göre oldukça kaliteli ve rahat. Tavsiye ederim almayı düşünenlere...,https://www.hepsiburada.com/turksit-804-file-calisma-koltugu-krom-ayak-p-mavi-p-OFISTUKSIT804-M
5,"kargom hızlı geldi, kurulumu çok kolay, fiyat olarak piyasaya göre çok avantajlı tavsiye ederim. ",https://www.hepsiburada.com/tp-link-td-w8961n-300mbps-adsl2-modem-router-2x5dbi-anten-wps-p-BD501196
4,"Ürün çok iyi,estetik , samsung nede olsa ,kullanışı başta biraz gıcık alışana kadar uğraştırıyor ama zamanla alışıyorsun hızlı kargoda cabası teşekkür ederim ",https://www.hepsiburada.com/samsung-hm1500-bluetooth-kulaklik-cift-telefon-destegi-p-TELBKULSAMHM1500
5,Ürün 24 saat içerisinde elimde oldu. Şuanda gerçekten logitech farkını yaşıyorum. İlk başlarda lazerin yanmamasını yadırgıyorsunuz. Yorumlarda tıklama sesi çok abartılmış rahatsız eden bir durum yok.,https://www.hepsiburada.com/logitech-m175-kablosuz-nano-mouse-910-002777-p-BD40120
5,Sitenizden bu ürün dahil tüm aldığım ürünlerden menmunum herşeyi ile mükemmel Güvenilir bir site ,https://www.hepsiburada.com/canon-pg-46-siyah-murekkep-kartusu-p-BS51277
5,"Benzerlerini araştırdım sonuçta internetten alıyorsunuz,bu fiyat uygun gibi geldi.Ama ürün elime geçince kesinlikle çok iyi fiyat olduğunu anladım.Kalitesi mükemmel(bu fiyata)Tavsiyem hala stokta varsa hemen alın derim.HEPSİ BURADA sitesine teşekkür ediyorum.",https://www.hepsiburada.com/turksit-kosmo-eko-kollu-calisma-koltugu-suni-deri-krem-p-OFISEKICOSEKO-13
5,Lastik güzel gerisi hikaye. :) ,https://www.hepsiburada.com/nokian-205-55-r16-91t-wr-d4-kis-lastigi-uretim-yili-2017-p-OTKMT429526
1,daire kapılarında işe yaramaz...son derece basit bir ürün....sıfır,https://www.hepsiburada.com/practika-kapi-alti-ruzgar-onleyici-yakit-tasarrufu-saglar-p-DKATYC14
5,"casio markasi tartisilmaz...agir bir saat degil,goruntusu fiyatina gore cok sik,kadrani kucuk degil ve kaba olmayan bir saat..fotograflarda tarih gostergesi goremeseniz bile gun tarih ve 24 saatlik zaman dilimini gosteriyor..fiyat kalite tartisilmaz..",https://www.hepsiburada.com/casio-mtp-1374sg-7avdf-erkek-kol-saati-p-SASCK0814247
5,Üründen memnun kaldım.,https://www.hepsiburada.com/apple-iphone-7-128-gb-apple-turkiye-garantili-p-HBV0000012S8M
3,beklentilerimin çok üzerinde ısınma yapmıyor kesimi çok iyi çok hafif kolu yormuyor. Ekonomik bir makina kesinlikle tavsiye ederim.,https://www.hepsiburada.com/secho-4100-benzinli-motorlu-testere-45-cm-pala-p-HRSARES1010110
5,İlk kurulumdan sonra ikincisini de sipariş verdim. Pervanesi klasik bir vantilatör kadar ses çıkarıyor dönerken çıkardığı ses de bilindik ince bi tık sesi... Rahatsız olanlara tavsiye etmem tabiki de yorumları da okuyup aşırı gıcırdıma sesi var diye dusunurseniz yanlıs karar verirsiniz.,https://www.hepsiburada.com/kumtel-ktf-285-16-3-kademeli-vantilator-p-MTKUMKTF285
5,"+ ""ları, 1 Ekran çözünürlük ve genişlik süper. 2 Gündüz kamera çekimi oldukça iyi 3 Beş aydır kullanıyorum neredeyse hic takılmadı/ donmadı 4 Şarj etkin kullanımda 1,5 gün net gidiyor. (oyunsuz). Ultra pil moduna alın 3 gün de gider :) 5 Metal çerçeve başarılı 6 Ses kalitesi güzel  -""leri  1 Şarj olma süresi uzun.  Iphone 6 telefonumu kardesime verdim ve bu P9 lite aldım. Gercekten de bu konuda şuana kadar bir pişmanlık yaşamadım. Bu telefon 2 daha beni götürür diye düşünüyorum.  Şuan fiyatı oldukca uygun. Telefona çok para vermeyeyim ama kaliteli bir ürün alayım diyorsanız tavsiye ederim.  Sar degeri konusunda arkadaşların yanlışı var. Acin internetten karşılaştırmalı bakın merak ediyorsanız.",https://www.hepsiburada.com/huawei-p9-lite-huawei-turkiye-garantili-p-HBV0000019BA3
5,Diğer şarj aletlerinden farklı olarak 4 saat gibi kısa bir zaman zarfında şarz ediyor kullanımı kolay şarz ederken kırmızı şarj olduktan sonra yeşil renkte ışık yanıyor,https://www.hepsiburada.com/duracell-cef-14-pil-sarj-aleti-p-OFISDURCEF14SARJ
5,eşimin bana armağanı olan bu saati hepsiburada dan çok ama çok uygun fiyata aldığını gördüm.gerçekten hem kalsik hem spor bir saat.çok da iddialı.hiç tereddüt etmeden alın derim,https://www.hepsiburada.com/pierre-cardin-monaco-pc100691f03-erkek-kol-saati-p-SAPC100691F03
5,ürün 2 kullanmadan sonra kendini tam belli ettiriyor öneriyorum mükemmel az köpürdü diye önce tereddüt etmeme rağmen sonucu görünce boşuna almadığıma çok sevindim,https://www.hepsiburada.com/sonax-konsantre-sampuan-314300-1000ml-p-OTSON314300
5,ürün gayet başarılı kirli suyu döktük ten sonra bir iki defa sabunlu suyla yıkayıp kuruladiktan sonra asla koku yapmıyor çekim gücü harika tavsiye ederim. :),https://www.hepsiburada.com/arnica-bora-4000-2400-watt-su-filtreli-turbo-fircali-elektrikli-supurge-yesil-p-EVARNICABORA4000
5,"Biraz ağır ama diğer fonksiyonları çok iyi. Oldukça kullanışlı, hassasiyeti iyi. ",https://www.hepsiburada.com/everest-sgm-x7-kablolu-oyuncu-mouse-mouse-pad-p-BD802157
4,ürün güzel kaliteli samsung kablo ve adaptörle 8-9 saatte  doluyor aksi halde 10 saati gecıyor cihazın kendi sarjının tam dolması için.Onun haricinde cihaz sarj etme hızı fena değil diyebilirim.Mükemmel değil ama tatmın edici .Düşünenlere alın derim.Kargosu da gecikmedi.Teşekkürler ,https://www.hepsiburada.com/samsung-11300-mah-tasinabilir-sarj-cihazi-beyaz-eb-pn915bwegww-p-TELSARJSAM11300BYZ
4,"Merhaba,  Arkadaşımla kendime birer tane aldık okuldaki diğer arkadaşlarda bayıldı. Çok ufak bir USB ve çok şık; ancak mutlaka anahtarlık vb birşeye iliştirilmeli yoksa kaybedilmesi çok kolay. Kapak, sürgü vb. olmaması da çok kullanışlı hale getiriyor. Yazma ve okuma hızı da makul. Sonuçta bunlar USB 2.0 birbirleri arasında milisaniyelik farklar dışında bir fark olacağını düşünmüyorum.",https://www.hepsiburada.com/kingston-16gb-mini-metal-usb-bellek-dtse9h-16gbz-p-BD300030
